#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN36104_c1_g1	.
TRINITY_DN36104_c2_g1	.
TRINITY_DN36104_c2_g2	POLR_EPMV^POLR_EPMV^Q:8-364,H:303-414^31.092%ID^E:1.94e-09^RecName: Full=RNA replicase polyprotein;^Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus
TRINITY_DN36104_c2_g3	.
TRINITY_DN36104_c2_g5	RDRP_BOTVF^RDRP_BOTVF^Q:73-306,H:156-233^34.615%ID^E:1.08e-09^RecName: Full=RNA replication protein;^Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Gammaflexiviridae; Mycoflexivirus
TRINITY_DN36104_c3_g1	.
TRINITY_DN36166_c2_g1	GRXC9_ARATH^GRXC9_ARATH^Q:395-769,H:12-137^62.698%ID^E:3.68e-36^RecName: Full=Glutaredoxin-C9;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36173_c1_g3	YBB9_SCHPO^YBB9_SCHPO^Q:171-1184,H:131-425^47.788%ID^E:2.49e-89^RecName: Full=Uncharacterized protein C13G1.09;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN36173_c1_g4	SOT6_ARATH^SOT6_ARATH^Q:4-240,H:258-329^49.367%ID^E:3.21e-17^RecName: Full=Cytosolic sulfotransferase 6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36114_c2_g3	HHT1_ARATH^HHT1_ARATH^Q:406-17,H:85-209^40.458%ID^E:6.01e-25^RecName: Full=Omega-hydroxypalmitate O-feruloyl transferase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36114_c2_g6	FACT_ARATH^FACT_ARATH^Q:4-726,H:188-424^33.333%ID^E:1.64e-34^RecName: Full=Fatty alcohol:caffeoyl-CoA acyltransferase {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36176_c1_g1	PDR1_TOBAC^PDR1_TOBAC^Q:1303-5,H:140-572^78.984%ID^E:0^RecName: Full=Pleiotropic drug resistance protein 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana`PDR1_TOBAC^PDR1_TOBAC^Q:1204-470,H:861-1073^26.423%ID^E:1.49e-08^RecName: Full=Pleiotropic drug resistance protein 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana
TRINITY_DN36176_c1_g2	AB40G_ARATH^AB40G_ARATH^Q:1-987,H:559-861^61.078%ID^E:7.64e-122^RecName: Full=ABC transporter G family member 40 {ECO:0000303|PubMed:18299247};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`AB40G_ARATH^AB40G_ARATH^Q:73-651,H:1229-1419^23.618%ID^E:7.58e-06^RecName: Full=ABC transporter G family member 40 {ECO:0000303|PubMed:18299247};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36195_c2_g8	TLG1_SCHPO^TLG1_SCHPO^Q:7-513,H:44-207^31.461%ID^E:1.55e-11^RecName: Full=t-SNARE affecting a late Golgi compartment protein 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN36189_c0_g3	MTDH_DAVTA^MTDH_DAVTA^Q:353-3,H:146-262^88.034%ID^E:2.94e-73^RecName: Full=Probable NADP-dependent mannitol dehydrogenase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Dothideomycetes; Dothideomycetidae; Capnodiales; Cladosporiaceae; Cladosporium
TRINITY_DN36151_c3_g1	.
TRINITY_DN36153_c0_g1	.
TRINITY_DN36190_c0_g1	.
TRINITY_DN36190_c1_g3	EIL3_ARATH^EIL3_ARATH^Q:536-1228,H:16-243^78.355%ID^E:4.48e-108^RecName: Full=ETHYLENE INSENSITIVE 3-like 3 protein;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36171_c2_g6	Y5573_ARATH^Y5573_ARATH^Q:1168-200,H:564-892^59.819%ID^E:6.83e-132^RecName: Full=Putative leucine-rich repeat receptor-like serine/threonine-protein kinase At2g04300;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36120_c0_g6	CSN2_ARATH^CSN2_ARATH^Q:1603-1295,H:337-439^71.845%ID^E:6.68e-39^RecName: Full=COP9 signalosome complex subunit 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36120_c0_g6	CSN2_ARATH^CSN2_ARATH^Q:1603-1295,H:337-439^71.845%ID^E:6.68e-39^RecName: Full=COP9 signalosome complex subunit 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36167_c2_g2	.
TRINITY_DN36167_c3_g2	PST2_PETHY^PST2_PETHY^Q:348-28,H:1-104^50.926%ID^E:3.02e-16^RecName: Full=Photosystem II 5 kDa protein, chloroplastic {ECO:0000303|PubMed:22700981};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Petunioideae; Petunia
TRINITY_DN36186_c1_g1	.
TRINITY_DN36126_c1_g3	FAH12_CLAPU^FAH12_CLAPU^Q:1393-140,H:58-475^63.158%ID^E:0^RecName: Full=Oleate hydroxylase FAH12 {ECO:0000303|PubMed:18467452};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Clavicipitaceae; Claviceps
TRINITY_DN36199_c0_g2	.
TRINITY_DN36196_c0_g3	.
TRINITY_DN36124_c2_g7	ELP2_YEAST^ELP2_YEAST^Q:732-13,H:6-238^33.333%ID^E:2.83e-21^RecName: Full=Elongator complex protein 2;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN36116_c1_g1	.
TRINITY_DN36112_c3_g2	P2A01_ARATH^P2A01_ARATH^Q:584-222,H:123-246^45.161%ID^E:6.22e-32^RecName: Full=Protein PHLOEM PROTEIN 2-LIKE A1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36101_c0_g4	LAC14_ARATH^LAC14_ARATH^Q:1198-2,H:18-417^51.485%ID^E:3.83e-138^RecName: Full=Laccase-14;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36154_c0_g2	BLI3_NEUCR^BLI3_NEUCR^Q:660-97,H:17-206^36.082%ID^E:4.34e-29^RecName: Full=Protein bli-3;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN36184_c1_g1	ALF1_PARBA^ALF1_PARBA^Q:1367-288,H:1-360^81.667%ID^E:0^RecName: Full=Fructose-bisphosphate aldolase 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Onygenales; Onygenales incertae sedis; Paracoccidioides
TRINITY_DN36138_c1_g6	.
TRINITY_DN36172_c0_g3	.
TRINITY_DN36125_c4_g1	.
TRINITY_DN36125_c5_g2	.
TRINITY_DN36125_c6_g1	AATP2_ARATH^AATP2_ARATH^Q:177-1112,H:9-308^39.752%ID^E:1.09e-65^RecName: Full=AAA-ATPase At2g18190;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN36125_c6_g2	.
TRINITY_DN12026_c0_g1	.
TRINITY_DN12032_c0_g1	ERG8_SCHPO^ERG8_SCHPO^Q:6-449,H:222-370^30.128%ID^E:7.17e-08^RecName: Full=Probable phosphomevalonate kinase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN34832_c0_g1	LRL15_ARATH^LRL15_ARATH^Q:442-1803,H:36-489^58.836%ID^E:4.97e-174^RecName: Full=LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.5 {ECO:0000303|PubMed:12805585};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34858_c1_g1	.
TRINITY_DN34858_c1_g2	.
TRINITY_DN34802_c3_g3	RK21_ARATH^RK21_ARATH^Q:694-236,H:63-209^69.281%ID^E:4.83e-55^RecName: Full=50S ribosomal protein L21, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34848_c1_g2	.
TRINITY_DN34848_c1_g5	RL6_MESCR^RL6_MESCR^Q:948-244,H:1-234^79.149%ID^E:6.34e-105^RecName: Full=60S ribosomal protein L6;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; Caryophyllales; Aizoaceae; Mesembryanthemum; Cryophytum
TRINITY_DN34809_c0_g1	REN1_ARATH^REN1_ARATH^Q:764-654,H:819-855^78.378%ID^E:1.47e-08^RecName: Full=Rho GTPase-activating protein REN1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34809_c0_g5	.
TRINITY_DN34838_c1_g3	DTX18_ARATH^DTX18_ARATH^Q:142-876,H:31-275^63.265%ID^E:3.35e-85^RecName: Full=Protein DETOXIFICATION 18 {ECO:0000303|PubMed:11739388};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34825_c5_g2	.
TRINITY_DN34883_c3_g1	.
TRINITY_DN34883_c3_g1	.
TRINITY_DN34870_c3_g7	ERF82_ARATH^ERF82_ARATH^Q:766-425,H:74-167^49.123%ID^E:5.03e-08^RecName: Full=Ethylene-responsive transcription factor 3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34847_c1_g6	.
TRINITY_DN34833_c2_g8	.
TRINITY_DN34811_c0_g1	.
TRINITY_DN34852_c2_g4	.
TRINITY_DN34834_c2_g1	KATG_CHAGB^KATG_CHAGB^Q:2083-2,H:3-694^77.986%ID^E:0^RecName: Full=Catalase-peroxidase {ECO:0000255|HAMAP-Rule:MF_03108};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Chaetomiaceae; Chaetomium
TRINITY_DN34834_c2_g7	TAM41_HUMAN^TAM41_HUMAN^Q:679-359,H:29-137^40.541%ID^E:1.89e-22^RecName: Full=Phosphatidate cytidylyltransferase, mitochondrial;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN34835_c0_g1	.
TRINITY_DN34835_c1_g2	RS28_MAIZE^RS28_MAIZE^Q:436-284,H:1-51^90.196%ID^E:2.7e-25^RecName: Full=40S ribosomal protein S28;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; PACMAD clade; Panicoideae; Andropogonodae; Andropogoneae; Tripsacinae; Zea
TRINITY_DN34835_c2_g1	.
TRINITY_DN34835_c2_g3	.
TRINITY_DN34872_c2_g1	PPR3D_HUMAN^PPR3D_HUMAN^Q:1102-680,H:150-295^35.065%ID^E:2.65e-13^RecName: Full=Protein phosphatase 1 regulatory subunit 3D;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN34872_c2_g6	ASPA_ARATH^ASPA_ARATH^Q:438-67,H:54-177^56.452%ID^E:2.81e-46^RecName: Full=Aspartyl protease family protein At5g10770;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34850_c1_g4	SCGT_TOBAC^SCGT_TOBAC^Q:335-1771,H:3-474^56.576%ID^E:0^RecName: Full=Scopoletin glucosyltransferase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana
TRINITY_DN34828_c0_g1	WAKLL_ARATH^WAKLL_ARATH^Q:578-141,H:24-160^39.865%ID^E:1.46e-23^RecName: Full=Putative wall-associated receptor kinase-like 13;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34828_c0_g3	RS23_ASPFU^RS23_ASPFU^Q:52-486,H:1-145^94.483%ID^E:7.57e-95^RecName: Full=40S ribosomal protein S23;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN34828_c0_g6	WAK2_ARATH^WAK2_ARATH^Q:693-379,H:197-305^36.697%ID^E:2.32e-09^RecName: Full=Wall-associated receptor kinase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34867_c3_g1	.
TRINITY_DN34862_c2_g1	MDHC_CANAL^MDHC_CANAL^Q:122-1132,H:1-337^55.814%ID^E:1.15e-116^RecName: Full=Malate dehydrogenase, cytoplasmic;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN34862_c2_g3	MDHC_CANAL^MDHC_CANAL^Q:81-1238,H:1-337^50.382%ID^E:1.88e-110^RecName: Full=Malate dehydrogenase, cytoplasmic;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN34894_c1_g1	UFOG5_MANES^UFOG5_MANES^Q:1502-552,H:139-456^63.323%ID^E:4.16e-141^RecName: Full=Anthocyanidin 3-O-glucosyltransferase 5;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot`UFOG5_MANES^UFOG5_MANES^Q:1879-1457,H:8-148^62.411%ID^E:6.21e-50^RecName: Full=Anthocyanidin 3-O-glucosyltransferase 5;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot
TRINITY_DN34894_c1_g1	UFOG5_MANES^UFOG5_MANES^Q:1502-552,H:139-456^63.323%ID^E:4.16e-141^RecName: Full=Anthocyanidin 3-O-glucosyltransferase 5;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot`UFOG5_MANES^UFOG5_MANES^Q:1879-1457,H:8-148^62.411%ID^E:6.21e-50^RecName: Full=Anthocyanidin 3-O-glucosyltransferase 5;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Malpighiales; Euphorbiaceae; Crotonoideae; Manihoteae; Manihot
TRINITY_DN34873_c1_g1	EFR_ARATH^EFR_ARATH^Q:646-2,H:290-502^52.558%ID^E:1.03e-49^RecName: Full=LRR receptor-like serine/threonine-protein kinase EFR;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`EFR_ARATH^EFR_ARATH^Q:631-71,H:102-257^31.551%ID^E:9.96e-19^RecName: Full=LRR receptor-like serine/threonine-protein kinase EFR;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`EFR_ARATH^EFR_ARATH^Q:646-41,H:369-586^32.727%ID^E:6.23e-16^RecName: Full=LRR receptor-like serine/threonine-protein kinase EFR;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`EFR_ARATH^EFR_ARATH^Q:379-2,H:107-230^30.952%ID^E:5.59e-12^RecName: Full=LRR receptor-like serine/threonine-protein kinase EFR;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`EFR_ARATH^EFR_ARATH^Q:379-2,H:62-182^39.683%ID^E:1.67e-11^RecName: Full=LRR receptor-like serine/threonine-protein kinase EFR;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`EFR_ARATH^EFR_ARATH^Q:646-44,H:145-369^27.897%ID^E:1.98e-09^RecName: Full=LRR receptor-like serine/threonine-protein kinase EFR;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34819_c3_g1	RDRP_GFKVM^RDRP_GFKVM^Q:344-81,H:1106-1193^34.091%ID^E:5.52e-13^RecName: Full=RNA replication protein;^Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Maculavirus
TRINITY_DN34819_c3_g2	POLR_OYMV^POLR_OYMV^Q:359-51,H:1028-1130^36.19%ID^E:2.72e-10^RecName: Full=RNA replicase polyprotein;^Viruses; ssRNA viruses; ssRNA positive-strand viruses, no DNA stage; Tymovirales; Tymoviridae; Tymovirus
TRINITY_DN34871_c0_g4	.
TRINITY_DN34857_c4_g7	.
TRINITY_DN34857_c5_g1	IDH2_SCHPO^IDH2_SCHPO^Q:445-32,H:28-165^71.014%ID^E:2.52e-63^RecName: Full=Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN34861_c0_g2	NNRD_ASPFU^NNRD_ASPFU^Q:16-402,H:213-362^60%ID^E:3.36e-52^RecName: Full=ATP-dependent (S)-NAD(P)H-hydrate dehydratase {ECO:0000255|HAMAP-Rule:MF_03157};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN34861_c0_g6	CIS3_YEAS7^CIS3_YEAS7^Q:7-285,H:132-225^57.447%ID^E:7.71e-31^RecName: Full=Cell wall mannoprotein CIS3;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN34891_c1_g4	MOT1_ARATH^MOT1_ARATH^Q:67-1386,H:11-445^67.195%ID^E:0^RecName: Full=Molybdate transporter 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34895_c3_g2	.
TRINITY_DN34827_c0_g5	WAK2_ARATH^WAK2_ARATH^Q:1-750,H:43-280^37.891%ID^E:4.32e-41^RecName: Full=Wall-associated receptor kinase 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34827_c0_g6	.
TRINITY_DN34896_c1_g1	.
TRINITY_DN34896_c1_g4	.
TRINITY_DN34822_c0_g1	.
TRINITY_DN34822_c0_g2	.
TRINITY_DN34897_c2_g3	MO1_ARATH^MO1_ARATH^Q:400-80,H:42-149^40.741%ID^E:4.88e-20^RecName: Full=Monooxygenase 1 {ECO:0000303|PubMed:10216258};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34846_c0_g3	C76C3_ARATH^C76C3_ARATH^Q:362-3,H:253-372^47.107%ID^E:1.45e-29^RecName: Full=Cytochrome P450 76C3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN34882_c0_g1	RS3A_SCLS1^RS3A_SCLS1^Q:189-608,H:20-159^92.143%ID^E:1.58e-90^RecName: Full=40S ribosomal protein S1 {ECO:0000255|HAMAP-Rule:MF_03122};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Leotiomycetes; Helotiales; Sclerotiniaceae; Sclerotinia
TRINITY_DN34845_c1_g1	.
TRINITY_DN34845_c1_g2	.
TRINITY_DN34845_c2_g8	.
TRINITY_DN34816_c1_g3	ADH1_NEUCR^ADH1_NEUCR^Q:362-3,H:126-245^65%ID^E:5.52e-49^RecName: Full=Alcohol dehydrogenase 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN34880_c1_g1	TMVRN_NICGU^TMVRN_NICGU^Q:321-4,H:89-194^41.121%ID^E:1.41e-16^RecName: Full=TMV resistance protein N;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Nicotianoideae; Nicotianeae; Nicotiana
TRINITY_DN34880_c1_g4	.
TRINITY_DN34865_c4_g4	.
TRINITY_DN34849_c1_g2	.
TRINITY_DN81068_c0_g1	JEN1_YEAST^JEN1_YEAST^Q:1661-96,H:55-579^37.064%ID^E:1.08e-100^RecName: Full=Carboxylic acid transporter protein homolog;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN81039_c0_g1	CTL1_SCHPO^CTL1_SCHPO^Q:253-1764,H:92-569^24.71%ID^E:5.65e-28^RecName: Full=Choline transporter-like protein ctl1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
