#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN25868_c0_g2	SAG12_ARATH^SAG12_ARATH^Q:212-6,H:36-104^53.623%ID^E:1.84e-21^RecName: Full=Senescence-specific cysteine protease SAG12 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25868_c0_g3	SAG12_ARATH^SAG12_ARATH^Q:2-394,H:137-269^60.902%ID^E:4.27e-54^RecName: Full=Senescence-specific cysteine protease SAG12 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25868_c0_g4	SAG12_ARATH^SAG12_ARATH^Q:363-1,H:21-144^45.161%ID^E:7.98e-29^RecName: Full=Senescence-specific cysteine protease SAG12 {ECO:0000305};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25868_c0_g6	BROM1_ANACO^BROM1_ANACO^Q:352-62,H:8-104^46.939%ID^E:5.17e-23^RecName: Full=Fruit bromelain;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Bromeliaceae; Bromelioideae; Ananas
TRINITY_DN25813_c0_g1	PUT4_SCHPO^PUT4_SCHPO^Q:62-973,H:1-303^42.484%ID^E:2.65e-66^RecName: Full=Probable proline-specific permease put4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25813_c0_g3	PUT4_SCHPO^PUT4_SCHPO^Q:779-93,H:321-552^45.064%ID^E:5.27e-48^RecName: Full=Probable proline-specific permease put4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces`PUT4_SCHPO^PUT4_SCHPO^Q:765-884,H:264-303^52.5%ID^E:1.03e-06^RecName: Full=Probable proline-specific permease put4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25813_c0_g4	PUTX_EMENI^PUTX_EMENI^Q:875-117,H:291-549^44.231%ID^E:5.12e-57^RecName: Full=Proline-specific permease;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25813_c0_g5	PUT4_SCHPO^PUT4_SCHPO^Q:31-624,H:9-209^43.842%ID^E:6.31e-39^RecName: Full=Probable proline-specific permease put4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25813_c0_g6	PUT4_SCHPO^PUT4_SCHPO^Q:146-1036,H:1-296^42.809%ID^E:1.85e-63^RecName: Full=Probable proline-specific permease put4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25813_c0_g6	PUT4_SCHPO^PUT4_SCHPO^Q:146-1036,H:1-296^42.809%ID^E:1.85e-63^RecName: Full=Probable proline-specific permease put4;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25867_c0_g1	G6PI_ASPOR^G6PI_ASPOR^Q:446-3,H:184-332^82.55%ID^E:9.5e-68^RecName: Full=Glucose-6-phosphate isomerase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25867_c0_g2	G6PI_ASPOR^G6PI_ASPOR^Q:69-593,H:1-175^75.429%ID^E:2.47e-91^RecName: Full=Glucose-6-phosphate isomerase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25867_c0_g4	G6PI_ASPOR^G6PI_ASPOR^Q:3-638,H:296-507^86.321%ID^E:1.07e-137^RecName: Full=Glucose-6-phosphate isomerase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25867_c0_g5	G6PI_ASPOR^G6PI_ASPOR^Q:77-577,H:1-167^76.647%ID^E:7.45e-88^RecName: Full=Glucose-6-phosphate isomerase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25867_c0_g6	G6PI_ASPOR^G6PI_ASPOR^Q:711-250,H:396-549^79.87%ID^E:2.14e-83^RecName: Full=Glucose-6-phosphate isomerase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25897_c0_g1	HEXO3_ARATH^HEXO3_ARATH^Q:105-1085,H:151-477^77.064%ID^E:0^RecName: Full=Beta-hexosaminidase 3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25842_c0_g1	.
TRINITY_DN25842_c0_g3	.
TRINITY_DN25849_c0_g1	.
TRINITY_DN25809_c0_g1	C81E9_MEDTR^C81E9_MEDTR^Q:218-682,H:42-197^51.282%ID^E:4.01e-47^RecName: Full=Isoflavone 3'-hydroxylase {ECO:0000303|PubMed:14617078};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Trifolieae; Medicago
TRINITY_DN25809_c0_g4	C81D1_ARATH^C81D1_ARATH^Q:626-195,H:363-502^60.417%ID^E:1.91e-52^RecName: Full=Cytochrome P450 81D1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25865_c0_g3	ASSY_SCHPO^ASSY_SCHPO^Q:1015-191,H:128-401^65.091%ID^E:8.83e-129^RecName: Full=Argininosuccinate synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25865_c0_g6	ASSY_SCHPO^ASSY_SCHPO^Q:175-2,H:223-280^56.897%ID^E:3.83e-16^RecName: Full=Argininosuccinate synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25869_c1_g1	.
TRINITY_DN25869_c1_g2	YF65_SCHPO^YF65_SCHPO^Q:1085-630,H:62-217^25%ID^E:1.39e-07^RecName: Full=Uncharacterized protein C23C4.05c;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25869_c1_g3	ISH1_SCHPO^ISH1_SCHPO^Q:249-4,H:114-199^32.184%ID^E:5.99e-08^RecName: Full=Stress response protein ish1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25833_c2_g14	BSP_BOSSE^BSP_BOSSE^Q:462-641,H:17-60^55%ID^E:7.7e-13^RecName: Full=Basic secretory protease {ECO:0000303|PubMed:22773449};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Sapindales; Burseraceae; Boswellia
TRINITY_DN25821_c2_g2	RL11_NEUCR^RL11_NEUCR^Q:3-515,H:4-174^84.795%ID^E:2.5e-108^RecName: Full=60S ribosomal protein L11;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25821_c2_g3	.
TRINITY_DN25827_c0_g3	VICHY_VICSN^VICHY_VICSN^Q:132-1625,H:14-509^57.114%ID^E:0^RecName: Full=Vicianin hydrolase {ECO:0000312|EMBL:ABD03937.1};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Fabeae; Vicia
TRINITY_DN25843_c0_g2	.
TRINITY_DN25843_c0_g3	.
TRINITY_DN25843_c0_g4	.
TRINITY_DN25843_c0_g6	.
TRINITY_DN25891_c0_g1	.
TRINITY_DN25891_c3_g2	CSE_ARATH^CSE_ARATH^Q:378-7,H:50-174^35.2%ID^E:5.3e-15^RecName: Full=Caffeoylshikimate esterase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25811_c0_g1	C75A7_EUSER^C75A7_EUSER^Q:552-184,H:386-509^51.587%ID^E:5.63e-40^RecName: Full=Flavonoid 3',5'-hydroxylase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Gentianaceae; Chironieae; Eustoma
TRINITY_DN25811_c0_g2	.
TRINITY_DN25879_c0_g1	ACL1_SORMK^ACL1_SORMK^Q:214-8,H:78-146^86.957%ID^E:1.23e-35^RecName: Full=ATP-citrate synthase subunit 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Sordaria
TRINITY_DN25879_c1_g5	ACL1_SORMK^ACL1_SORMK^Q:564-1,H:286-473^88.83%ID^E:6.2e-106^RecName: Full=ATP-citrate synthase subunit 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Sordaria
TRINITY_DN25879_c1_g6	ACL1_NEUCR^ACL1_NEUCR^Q:818-3,H:224-495^87.5%ID^E:4.8e-163^RecName: Full=Probable ATP-citrate synthase subunit 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25879_c1_g9	ACL1_NEUCR^ACL1_NEUCR^Q:252-1,H:348-431^86.905%ID^E:1.43e-42^RecName: Full=Probable ATP-citrate synthase subunit 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25836_c0_g2	.
TRINITY_DN25836_c0_g3	.
TRINITY_DN25836_c0_g6	.
TRINITY_DN25893_c0_g1	METK_SCHPO^METK_SCHPO^Q:2-283,H:96-189^86.17%ID^E:3.77e-53^RecName: Full=S-adenosylmethionine synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25893_c0_g4	METK_NEUCR^METK_NEUCR^Q:443-3,H:177-323^89.796%ID^E:6.56e-66^RecName: Full=S-adenosylmethionine synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25893_c0_g5	.
TRINITY_DN25878_c0_g1	.
TRINITY_DN25878_c1_g1	TAR1_YEAST^TAR1_YEAST^Q:189-1,H:2-72^69.014%ID^E:8.2e-23^RecName: Full=Protein TAR1;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN25878_c1_g2	.
TRINITY_DN25885_c1_g1	SDHA_YEAST^SDHA_YEAST^Q:2-538,H:462-640^60.894%ID^E:2.19e-71^RecName: Full=Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN25885_c1_g2	SDHA_SCHPO^SDHA_SCHPO^Q:1191-4,H:74-469^83.838%ID^E:0^RecName: Full=Probable succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25885_c1_g2	SDHA_SCHPO^SDHA_SCHPO^Q:1191-4,H:74-469^83.838%ID^E:0^RecName: Full=Probable succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25814_c0_g1	GLD2_HYPJE^GLD2_HYPJE^Q:2-229,H:17-92^72.368%ID^E:2.5e-36^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g2	GLD2_HYPJE^GLD2_HYPJE^Q:2-70,H:292-314^82.609%ID^E:6.83e-06^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g3	GLD2_HYPJE^GLD2_HYPJE^Q:320-57,H:230-317^75%ID^E:1.51e-42^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g5	GLD2_HYPJE^GLD2_HYPJE^Q:103-366,H:3-90^76.136%ID^E:9.85e-47^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g12	GLD2_HYPJE^GLD2_HYPJE^Q:501-139,H:197-317^79.339%ID^E:5.08e-65^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g13	GLD2_HYPJE^GLD2_HYPJE^Q:674-126,H:135-317^78.142%ID^E:4.39e-102^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g14	GLD2_HYPJE^GLD2_HYPJE^Q:19-378,H:129-248^69.167%ID^E:1.77e-54^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25814_c0_g15	GLD2_HYPJE^GLD2_HYPJE^Q:3-353,H:149-265^76.068%ID^E:2.48e-59^RecName: Full=Glycerol 2-dehydrogenase (NADP(+));^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreaceae; Trichoderma
TRINITY_DN25804_c1_g1	EF2_CANAL^EF2_CANAL^Q:441-67,H:718-842^68.8%ID^E:7.59e-57^RecName: Full=Elongation factor 2;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN25804_c2_g1	EF2_NEUCR^EF2_NEUCR^Q:2-511,H:368-537^93.529%ID^E:6.66e-97^RecName: Full=Elongation factor 2;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25854_c1_g7	.
TRINITY_DN25808_c2_g5	CB5_ARATH^CB5_ARATH^Q:1064-258,H:8-277^84.074%ID^E:3.3e-142^RecName: Full=Chlorophyll a-b binding protein CP26, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25808_c2_g8	CB5_ARATH^CB5_ARATH^Q:977-153,H:5-280^83.696%ID^E:5.42e-143^RecName: Full=Chlorophyll a-b binding protein CP26, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25855_c2_g5	PLAS_SOLLC^PLAS_SOLLC^Q:585-181,H:36-170^84.444%ID^E:7.69e-64^RecName: Full=Plastocyanin, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Solanales; Solanaceae; Solanoideae; Solaneae; Solanum; Lycopersicon
TRINITY_DN25831_c5_g1	CUT1A_ARATH^CUT1A_ARATH^Q:2-256,H:80-164^88.235%ID^E:9.76e-49^RecName: Full=Protein CURVATURE THYLAKOID 1A, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25831_c5_g2	CUT1A_ARATH^CUT1A_ARATH^Q:135-602,H:5-164^61.963%ID^E:5.27e-57^RecName: Full=Protein CURVATURE THYLAKOID 1A, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25872_c1_g1	STP13_ARATH^STP13_ARATH^Q:124-1668,H:14-526^81.766%ID^E:0^RecName: Full=Sugar transport protein 13;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25872_c1_g1	STP13_ARATH^STP13_ARATH^Q:124-1668,H:14-526^81.766%ID^E:0^RecName: Full=Sugar transport protein 13;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25872_c1_g2	TPS2_YEAST^TPS2_YEAST^Q:310-2,H:630-731^52.427%ID^E:1.22e-29^RecName: Full=Trehalose-phosphatase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces`TPS2_YEAST^TPS2_YEAST^Q:313-504,H:672-734^56.923%ID^E:7.82e-14^RecName: Full=Trehalose-phosphatase;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN25844_c2_g1	HSP7M_EMENI^HSP7M_EMENI^Q:13-381,H:409-531^92.683%ID^E:3.01e-66^RecName: Full=Heat shock 70 kDa protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25844_c2_g3	HSP70_PENCI^HSP70_PENCI^Q:42-275,H:262-339^94.872%ID^E:1.11e-44^RecName: Full=Heat shock 70 kDa protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium
TRINITY_DN25844_c2_g4	HSP7M_EMENI^HSP7M_EMENI^Q:825-337,H:484-646^83.436%ID^E:2.7e-83^RecName: Full=Heat shock 70 kDa protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25844_c2_g5	HSP7M_EMENI^HSP7M_EMENI^Q:482-3,H:485-644^81.875%ID^E:1.71e-84^RecName: Full=Heat shock 70 kDa protein;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25829_c1_g2	PPIB_NEUCR^PPIB_NEUCR^Q:377-3,H:106-230^67.2%ID^E:7.48e-53^RecName: Full=Peptidyl-prolyl cis-trans isomerase B;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25829_c1_g3	CYPH_CATRO^CYPH_CATRO^Q:346-137,H:103-172^80%ID^E:9.02e-35^RecName: Full=Peptidyl-prolyl cis-trans isomerase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; lamiids; Gentianales; Apocynaceae; Rauvolfioideae; Vinceae; Catharanthinae; Catharanthus
TRINITY_DN25829_c1_g6	CYPH_NEUCR^CYPH_NEUCR^Q:57-317,H:34-114^56.322%ID^E:5.97e-26^RecName: Full=Peptidyl-prolyl cis-trans isomerase, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25829_c1_g8	CYPH_NEUCR^CYPH_NEUCR^Q:332-216,H:165-201^69.231%ID^E:1.47e-09^RecName: Full=Peptidyl-prolyl cis-trans isomerase, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25829_c1_g13	CYPH_NEUCR^CYPH_NEUCR^Q:353-6,H:102-215^75.862%ID^E:3.94e-58^RecName: Full=Peptidyl-prolyl cis-trans isomerase, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25860_c0_g3	ELF1_SCHPO^ELF1_SCHPO^Q:92-607,H:91-240^33.721%ID^E:6.86e-21^RecName: Full=mRNA export factor elf1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25888_c1_g6	.
TRINITY_DN25806_c0_g3	.
TRINITY_DN25882_c1_g2	CESA5_ORYSJ^CESA5_ORYSJ^Q:2-844,H:529-813^81.754%ID^E:5.45e-155^RecName: Full=Probable cellulose synthase A catalytic subunit 5 [UDP-forming];^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN25824_c0_g1	IPYR_EMENI^IPYR_EMENI^Q:226-17,H:218-287^59.155%ID^E:6.13e-20^RecName: Full=Inorganic pyrophosphatase;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN25840_c1_g2	.
TRINITY_DN25837_c0_g2	MEU10_SCHPO^MEU10_SCHPO^Q:566-42,H:74-249^33.523%ID^E:4.64e-29^RecName: Full=Meiotic expression up-regulated protein 10;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN25837_c0_g3	.
TRINITY_DN25837_c0_g5	ECM33_ARTBC^ECM33_ARTBC^Q:155-370,H:5-73^41.667%ID^E:1.32e-06^RecName: Full=Cell surface GPI-anchored protein ARB_01627 {ECO:0000305};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Onygenales; Arthrodermataceae; Trichophyton
TRINITY_DN25816_c3_g1	AP4S_ARATH^AP4S_ARATH^Q:18-443,H:1-142^92.254%ID^E:1.25e-93^RecName: Full=AP-4 complex subunit sigma;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN25892_c1_g1	ATPB_NEUCR^ATPB_NEUCR^Q:2-232,H:201-277^97.403%ID^E:4.42e-47^RecName: Full=ATP synthase subunit beta, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN25892_c1_g2	ATPB_HEMPU^ATPB_HEMPU^Q:127-444,H:56-159^80.189%ID^E:3.97e-47^RecName: Full=ATP synthase subunit beta, mitochondrial;^Eukaryota; Metazoa; Echinodermata; Eleutherozoa; Echinozoa; Echinoidea; Euechinoidea; Echinacea; Echinoida; Strongylocentrotidae; Hemicentrotus
TRINITY_DN25892_c1_g3	ATPB_SCHPO^ATPB_SCHPO^Q:1-639,H:145-356^90.141%ID^E:1.47e-133^RecName: Full=ATP synthase subunit beta, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
