#gene_id	sprot_Top_BLASTX_hit
TRINITY_DN23851_c3_g1	.
TRINITY_DN23851_c4_g4	.
TRINITY_DN23851_c4_g6	MALF3_MALFU^MALF3_MALFU^Q:228-644,H:2-140^50%ID^E:2.93e-43^RecName: Full=Putative peroxiredoxin;^Eukaryota; Fungi; Dikarya; Basidiomycota; Ustilaginomycotina; Malasseziomycetes; Malasseziales; Malasseziaceae; Malassezia
TRINITY_DN23851_c4_g7	.
TRINITY_DN23851_c4_g7	.
TRINITY_DN23851_c4_g9	HOOK2_XENLA^HOOK2_XENLA^Q:140-1402,H:10-416^27.394%ID^E:5.35e-30^RecName: Full=Protein Hook homolog 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Amphibia; Batrachia; Anura; Pipoidea; Pipidae; Xenopodinae; Xenopus; Xenopus
TRINITY_DN23851_c4_g11	.
TRINITY_DN23851_c4_g12	.
TRINITY_DN23898_c0_g1	INUE_PICGU^INUE_PICGU^Q:977-453,H:300-479^29.101%ID^E:2.1e-07^RecName: Full=Extracellular exo-inulinase {ECO:0000303|PubMed:17111131};^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Meyerozyma
TRINITY_DN23898_c0_g2	INVX_SCHPO^INVX_SCHPO^Q:196-1068,H:3-295^49.498%ID^E:9.32e-87^RecName: Full=Putative invertase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23887_c0_g5	.
TRINITY_DN23843_c2_g1	.
TRINITY_DN23843_c2_g3	.
TRINITY_DN23879_c0_g1	LEU3_PHACH^LEU3_PHACH^Q:1304-171,H:2-380^53.608%ID^E:4.82e-129^RecName: Full=3-isopropylmalate dehydrogenase;^Eukaryota; Fungi; Dikarya; Basidiomycota; Agaricomycotina; Agaricomycetes; Polyporales; Phanerochaetaceae; Phanerochaete
TRINITY_DN23825_c0_g1	SDG40_ARATH^SDG40_ARATH^Q:830-1036,H:58-127^64.286%ID^E:2.34e-19^RecName: Full=Protein SET DOMAIN GROUP 40;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23825_c1_g3	NSD3_HUMAN^NSD3_HUMAN^Q:9-569,H:1128-1296^41.489%ID^E:3.84e-35^RecName: Full=Histone-lysine N-methyltransferase NSD3;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN23825_c1_g6	CSE_ARATH^CSE_ARATH^Q:1389-520,H:34-324^38.356%ID^E:5.39e-61^RecName: Full=Caffeoylshikimate esterase;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23877_c0_g1	.
TRINITY_DN23877_c0_g2	NDUS8_NEUCR^NDUS8_NEUCR^Q:1-435,H:75-219^77.931%ID^E:5.26e-82^RecName: Full=NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Sordariomycetidae; Sordariales; Sordariaceae; Neurospora
TRINITY_DN23877_c0_g4	CXE13_ARATH^CXE13_ARATH^Q:703-17,H:43-285^52.263%ID^E:3.39e-78^RecName: Full=Probable carboxylesterase 13;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23844_c0_g6	.
TRINITY_DN23844_c0_g7	ISPH_ARATH^ISPH_ARATH^Q:498-292,H:398-466^84.058%ID^E:2.67e-33^RecName: Full=4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23807_c0_g3	.
TRINITY_DN23807_c0_g4	ODPX_YEAST^ODPX_YEAST^Q:47-658,H:11-212^40.455%ID^E:4.58e-35^RecName: Full=Pyruvate dehydrogenase complex protein X component, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23807_c0_g5	YR614_MIMIV^YR614_MIMIV^Q:261-995,H:41-287^36.653%ID^E:2.54e-53^RecName: Full=Putative band 7 family protein R614;^Viruses; dsDNA viruses, no RNA stage; Mimiviridae; Mimivirus
TRINITY_DN23834_c0_g1	.
TRINITY_DN23834_c2_g1	OCA6_YEAST^OCA6_YEAST^Q:52-549,H:2-162^30.337%ID^E:1.03e-19^RecName: Full=Putative tyrosine-protein phosphatase OCA6;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23834_c2_g1	OCA6_YEAST^OCA6_YEAST^Q:52-549,H:2-162^30.337%ID^E:1.03e-19^RecName: Full=Putative tyrosine-protein phosphatase OCA6;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23834_c3_g1	ADN1_SCHPO^ADN1_SCHPO^Q:881-6,H:18-251^24.832%ID^E:5.61e-12^RecName: Full=Adhesion defective protein 1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23834_c4_g1	NSE3_HUMAN^NSE3_HUMAN^Q:367-164,H:84-148^35.294%ID^E:9.13e-06^RecName: Full=Non-structural maintenance of chromosomes element 3 homolog;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN23834_c4_g2	.
TRINITY_DN23834_c4_g3	Y230_SYNY3^Y230_SYNY3^Q:1-285,H:28-118^49.474%ID^E:3.52e-25^RecName: Full=UPF0045 protein sll0230;^Bacteria; Cyanobacteria; Synechococcales; Merismopediaceae; Synechocystis
TRINITY_DN23817_c1_g3	.
TRINITY_DN23806_c1_g14	.
TRINITY_DN23806_c1_g15	.
TRINITY_DN23869_c3_g1	.
TRINITY_DN23869_c5_g1	FAD1_MOUSE^FAD1_MOUSE^Q:969-34,H:240-492^33.851%ID^E:6.44e-48^RecName: Full=FAD synthase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN23859_c0_g2	DTX34_ARATH^DTX34_ARATH^Q:54-851,H:266-531^72.932%ID^E:5.88e-138^RecName: Full=Protein DETOXIFICATION 34 {ECO:0000303|PubMed:11739388};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23802_c3_g1	ATC3_SCHPO^ATC3_SCHPO^Q:228-917,H:11-234^50.435%ID^E:8.81e-61^RecName: Full=Calcium-transporting ATPase 3;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23830_c0_g1	WRK72_ARATH^WRK72_ARATH^Q:186-509,H:175-288^73.684%ID^E:2.69e-44^RecName: Full=Probable WRKY transcription factor 72;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23830_c1_g1	WRKY6_ARATH^WRKY6_ARATH^Q:483-19,H:163-299^38.365%ID^E:2.36e-15^RecName: Full=WRKY transcription factor 6 {ECO:0000303|PubMed:11722756};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23811_c0_g1	.
TRINITY_DN23862_c0_g1	.
TRINITY_DN23862_c1_g4	UGDH_PONAB^UGDH_PONAB^Q:674-114,H:277-464^54.497%ID^E:5.22e-68^RecName: Full=UDP-glucose 6-dehydrogenase;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo
TRINITY_DN23862_c1_g7	UGDH1_ARATH^UGDH1_ARATH^Q:2-814,H:20-280^66.421%ID^E:3.33e-122^RecName: Full=UDP-glucose 6-dehydrogenase 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23812_c1_g1	GDIR_SCHPO^GDIR_SCHPO^Q:2062-1520,H:30-204^41.209%ID^E:4.76e-36^RecName: Full=Rho GDP-dissociation inhibitor;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23812_c1_g1	GDIR_SCHPO^GDIR_SCHPO^Q:2062-1520,H:30-204^41.209%ID^E:4.76e-36^RecName: Full=Rho GDP-dissociation inhibitor;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23840_c1_g2	.
TRINITY_DN23854_c0_g3	DEN6A_HUMAN^DEN6A_HUMAN^Q:1405-1632,H:149-224^50%ID^E:9.83e-20^RecName: Full=Protein DENND6A;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN23833_c0_g1	.
TRINITY_DN23833_c0_g2	YDYA_SCHPO^YDYA_SCHPO^Q:2-295,H:38-128^43%ID^E:5.4e-13^RecName: Full=Uncharacterized protein C11E3.10;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23833_c0_g3	.
TRINITY_DN23884_c0_g1	.
TRINITY_DN23857_c0_g2	PUR4_SCHPO^PUR4_SCHPO^Q:2-3760,H:145-1322^54.893%ID^E:0^RecName: Full=Probable phosphoribosylformylglycinamidine synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23857_c0_g2	PUR4_SCHPO^PUR4_SCHPO^Q:2-3760,H:145-1322^54.893%ID^E:0^RecName: Full=Probable phosphoribosylformylglycinamidine synthase;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23801_c0_g2	GMPP3_ORYSJ^GMPP3_ORYSJ^Q:5-205,H:120-186^91.045%ID^E:1.19e-36^RecName: Full=Probable mannose-1-phosphate guanylyltransferase 3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN23801_c0_g3	GMPP1_ORYSJ^GMPP1_ORYSJ^Q:291-1,H:30-126^88.66%ID^E:1.01e-56^RecName: Full=Probable mannose-1-phosphate guanylyltransferase 1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Oryzoideae; Oryzeae; Oryzinae; Oryza; Oryza sativa
TRINITY_DN23827_c0_g1	.
TRINITY_DN23827_c0_g2	.
TRINITY_DN23827_c0_g3	REV1_CHICK^REV1_CHICK^Q:773-2104,H:353-835^35.283%ID^E:1.04e-83^RecName: Full=DNA repair protein REV1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
TRINITY_DN23827_c0_g3	REV1_CHICK^REV1_CHICK^Q:773-2104,H:353-835^35.283%ID^E:1.04e-83^RecName: Full=DNA repair protein REV1;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Archelosauria; Archosauria; Dinosauria; Saurischia; Theropoda; Coelurosauria; Aves; Neognathae; Galloanserae; Galliformes; Phasianidae; Phasianinae; Gallus
TRINITY_DN23827_c0_g4	.
TRINITY_DN23893_c0_g1	.
TRINITY_DN23841_c0_g7	.
TRINITY_DN23805_c0_g1	HIP36_ARATH^HIP36_ARATH^Q:270-506,H:32-109^40%ID^E:7.55e-09^RecName: Full=Heavy metal-associated isoprenylated plant protein 36 {ECO:0000303|PubMed:21072340, ECO:0000303|PubMed:23368984};^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23882_c0_g6	Y5720_ARATH^Y5720_ARATH^Q:679-8,H:389-615^66.079%ID^E:2.87e-105^RecName: Full=Probable inactive receptor kinase At5g67200;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23890_c0_g1	.
TRINITY_DN23890_c2_g2	.
TRINITY_DN23831_c0_g1	.
TRINITY_DN23831_c1_g1	.
TRINITY_DN23831_c2_g1	.
TRINITY_DN23831_c2_g2	.
TRINITY_DN23831_c3_g1	.
TRINITY_DN23831_c3_g2	.
TRINITY_DN23831_c3_g3	PFD5_SCHPO^PFD5_SCHPO^Q:829-434,H:6-139^48.507%ID^E:4.48e-36^RecName: Full=Probable prefoldin subunit 5;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23831_c3_g4	.
TRINITY_DN23831_c3_g5	SEB1_SCHPO^SEB1_SCHPO^Q:1181-672,H:1-154^25.146%ID^E:2.96e-06^RecName: Full=Rpb7-binding protein seb1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23891_c2_g1	EPHA_MYCTU^EPHA_MYCTU^Q:954-4,H:1-316^35.061%ID^E:1.04e-53^RecName: Full=Epoxide hydrolase A {ECO:0000303|PubMed:16511284};^Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex
TRINITY_DN23891_c2_g5	RL18B_SCHPO^RL18B_SCHPO^Q:8-517,H:1-166^67.059%ID^E:5.54e-69^RecName: Full=60S ribosomal protein L18-B;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23891_c2_g6	.
TRINITY_DN23891_c2_g8	PX11A_CANBO^PX11A_CANBO^Q:1199-498,H:5-253^29.719%ID^E:1.69e-28^RecName: Full=Peroxisomal membrane protein PMP30A;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Pichiaceae; Ogataea; Ogataea/Candida clade
TRINITY_DN23800_c0_g3	ATC3_YEAST^ATC3_YEAST^Q:2-400,H:777-910^64.179%ID^E:3.27e-50^RecName: Full=Probable phospholipid-transporting ATPase DRS2;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23800_c0_g4	NDUS3_CANMA^NDUS3_CANMA^Q:109-276,H:21-82^41.935%ID^E:4.69e-06^RecName: Full=Probable NADH-ubiquinone oxidoreductase 30.4 kDa subunit, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Debaryomycetaceae; Candida/Lodderomyces clade; Candida
TRINITY_DN23856_c0_g2	CB24_PEA^CB24_PEA^Q:764-138,H:1-209^80.383%ID^E:9.6e-105^RecName: Full=Chlorophyll a-b binding protein P4, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; fabids; Fabales; Fabaceae; Papilionoideae; Fabeae; Pisum
TRINITY_DN23867_c0_g1	13SB_FAGES^13SB_FAGES^Q:417-1,H:21-161^29.787%ID^E:2.81e-15^RecName: Full=13S globulin basic chain;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; Caryophyllales; Polygonaceae; Polygonoideae; Fagopyreae; Fagopyrum
TRINITY_DN23853_c0_g1	.
TRINITY_DN23853_c0_g2	.
TRINITY_DN23853_c1_g6	ZAT10_ARATH^ZAT10_ARATH^Q:962-246,H:1-227^46.032%ID^E:3.46e-45^RecName: Full=Zinc finger protein ZAT10;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23853_c2_g1	STAD_HELAN^STAD_HELAN^Q:1-222,H:324-396^78.378%ID^E:1.27e-32^RecName: Full=Stearoyl-[acyl-carrier-protein] 9-desaturase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Asterales; Asteraceae; Asteroideae; Heliantheae alliance; Heliantheae; Helianthus
TRINITY_DN23873_c0_g1	.
TRINITY_DN23873_c3_g2	RPKL_ARATH^RPKL_ARATH^Q:210-1082,H:14-305^58.562%ID^E:2.26e-107^RecName: Full=Receptor protein kinase-like protein At4g34220;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23894_c0_g1	KOJT_ASPOR^KOJT_ASPOR^Q:453-1805,H:115-560^29.13%ID^E:7.55e-38^RecName: Full=Probable efflux pump kojT {ECO:0000305};^Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Aspergillus
TRINITY_DN23881_c0_g3	.
TRINITY_DN23881_c0_g6	.
TRINITY_DN23881_c0_g7	.
TRINITY_DN23881_c0_g8	YPRB2_CORML^YPRB2_CORML^Q:318-1,H:126-222^30.189%ID^E:1.52e-09^RecName: Full=Uncharacterized protein in proB 3'region;^Bacteria; Actinobacteria; Corynebacteriales; Corynebacteriaceae; Corynebacterium
TRINITY_DN23889_c0_g1	.
TRINITY_DN23846_c1_g3	YNVD_SCHPO^YNVD_SCHPO^Q:122-313,H:67-128^50%ID^E:3.8e-12^RecName: Full=Uncharacterized protein C3H7.13;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23846_c1_g4	.
TRINITY_DN23835_c0_g1	HSP78_YEAST^HSP78_YEAST^Q:20-1801,H:209-792^53.03%ID^E:0^RecName: Full=Heat shock protein 78, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23835_c0_g1	HSP78_YEAST^HSP78_YEAST^Q:20-1801,H:209-792^53.03%ID^E:0^RecName: Full=Heat shock protein 78, mitochondrial;^Eukaryota; Fungi; Dikarya; Ascomycota; Saccharomycotina; Saccharomycetes; Saccharomycetales; Saccharomycetaceae; Saccharomyces
TRINITY_DN23804_c0_g1	DHB4_HUMAN^DHB4_HUMAN^Q:1073-204,H:314-586^32.107%ID^E:1.18e-26^RecName: Full=Peroxisomal multifunctional enzyme type 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Homo
TRINITY_DN23895_c0_g1	.
TRINITY_DN23895_c0_g2	KPPR_WHEAT^KPPR_WHEAT^Q:275-835,H:1-188^71.354%ID^E:1e-88^RecName: Full=Phosphoribulokinase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Triticodae; Triticeae; Triticinae; Triticum
TRINITY_DN23895_c0_g3	KPPR_WHEAT^KPPR_WHEAT^Q:700-68,H:181-391^93.839%ID^E:4.98e-148^RecName: Full=Phosphoribulokinase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; Liliopsida; Poales; Poaceae; BOP clade; Pooideae; Triticodae; Triticeae; Triticinae; Triticum
TRINITY_DN23823_c2_g3	FATA_CORSA^FATA_CORSA^Q:760-65,H:103-334^78.448%ID^E:9.68e-136^RecName: Full=Oleoyl-acyl carrier protein thioesterase, chloroplastic;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; asterids; campanulids; Apiales; Apiaceae; Apioideae; apioid superclade; Coriandreae; Coriandrum
TRINITY_DN23860_c0_g1	CKX3_ARATH^CKX3_ARATH^Q:1411-287,H:147-520^61.333%ID^E:1.94e-172^RecName: Full=Cytokinin dehydrogenase 3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis`CKX3_ARATH^CKX3_ARATH^Q:1389-1694,H:26-126^50.485%ID^E:3.27e-17^RecName: Full=Cytokinin dehydrogenase 3;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN23845_c1_g1	GCP2_PONAB^GCP2_PONAB^Q:1301-27,H:341-693^30.445%ID^E:2.09e-43^RecName: Full=Gamma-tubulin complex component 2;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Primates; Haplorrhini; Catarrhini; Hominidae; Pongo
TRINITY_DN23845_c1_g2	.
TRINITY_DN23845_c1_g3	.
TRINITY_DN23845_c2_g1	YPT1_SCHPO^YPT1_SCHPO^Q:4343-3732,H:1-203^83.824%ID^E:2.94e-113^RecName: Full=GTP-binding protein ypt1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23845_c2_g1	YPT1_SCHPO^YPT1_SCHPO^Q:4343-3732,H:1-203^83.824%ID^E:2.94e-113^RecName: Full=GTP-binding protein ypt1;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23861_c0_g1	.
TRINITY_DN23819_c0_g1	.
TRINITY_DN23888_c0_g1	.
TRINITY_DN23832_c1_g1	NU2M_OENBE^NU2M_OENBE^Q:956-39,H:183-488^98.693%ID^E:0^RecName: Full=NADH-ubiquinone oxidoreductase chain 2;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Myrtales; Onagraceae; Onagroideae; Onagreae; Oenothera
TRINITY_DN23886_c0_g1	YNR7_SCHPO^YNR7_SCHPO^Q:221-3085,H:1-942^29.478%ID^E:1.43e-109^RecName: Full=Uncharacterized protein C11G11.07;^Eukaryota; Fungi; Dikarya; Ascomycota; Taphrinomycotina; Schizosaccharomycetes; Schizosaccharomycetales; Schizosaccharomycetaceae; Schizosaccharomyces
TRINITY_DN23821_c0_g1	ETFB_MOUSE^ETFB_MOUSE^Q:2459-1806,H:50-255^50.917%ID^E:3.63e-56^RecName: Full=Electron transfer flavoprotein subunit beta {ECO:0000305};^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN23821_c0_g1	ETFB_MOUSE^ETFB_MOUSE^Q:2459-1806,H:50-255^50.917%ID^E:3.63e-56^RecName: Full=Electron transfer flavoprotein subunit beta {ECO:0000305};^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Mus; Mus
TRINITY_DN1502_c0_g1	.
TRINITY_DN1507_c0_g1	RL261_ARATH^RL261_ARATH^Q:1-288,H:30-125^67.708%ID^E:7.96e-40^RecName: Full=60S ribosomal protein L26-1;^Eukaryota; Viridiplantae; Streptophyta; Embryophyta; Tracheophyta; Spermatophyta; Magnoliophyta; eudicotyledons; Gunneridae; Pentapetalae; rosids; malvids; Brassicales; Brassicaceae; Camelineae; Arabidopsis
TRINITY_DN1523_c0_g1	.
TRINITY_DN1571_c0_g1	DCTN4_RAT^DCTN4_RAT^Q:759-394,H:24-123^35.246%ID^E:1.16e-14^RecName: Full=Dynactin subunit 4;^Eukaryota; Metazoa; Chordata; Craniata; Vertebrata; Euteleostomi; Mammalia; Eutheria; Euarchontoglires; Glires; Rodentia; Myomorpha; Muroidea; Muridae; Murinae; Rattus
TRINITY_DN43097_c0_g1	.
